rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Glycogen storage disease type I (Von Gierke disease)	MONDO:0002413	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
2	Mitochondrial DNA depletion syndrome	MONDO:0018158	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
3	Congenital disorders of glycosylation	MONDO:0015286	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
4	Fatty acid oxidation disorder	MONDO:0037858	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.5	True
5	Maple syrup urine disease	MONDO:0009563	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
6	Medium-chain acyl-CoA dehydrogenase deficiency (MCADD)	MONDO:0008721	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
7	Urea cycle disorder	MONDO:0004739	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
8	Propionic acidemia	MONDO:0011628	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
9	Methylmalonic acidemia	MONDO:0002012	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
10	Citrullinemia type I	MONDO:0008988	('OMIM:605911', 'HMG-CoA synthase-2 deficiency')	0.0	False
