rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Rett syndrome	MONDO:0010726	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
2	Dravet syndrome	MONDO:0100135	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
2	Dravet syndrome	MONDO:0100079	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
3	Angelman syndrome	MONDO:0007113	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
4	Tuberous sclerosis complex	MONDO:0001734	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
4	Tuberous sclerosis complex	MONDO:0008612	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
5	CDKL5 disorder	MONDO:0100039	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
6	PCDH19-related epilepsy	N/A	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
7	Lennox-Gastaut syndrome	MONDO:0016532	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
8	MECP2 duplication syndrome	MONDO:0010283	('OMIM:620465', 'Epilepsy, early-onset, 3, with or without developmental delay')	0.0	False
