rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Cone-rod dystrophy	MONDO:0100438	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
1	Cone-rod dystrophy	MONDO:0007362	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
1	Cone-rod dystrophy	MONDO:0015993	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
1	Cone-rod dystrophy	MONDO:0011458	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
2	Stargardt disease	MONDO:0019353	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
3	Best disease (Vitelliform macular dystrophy)	MONDO:0000390	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
4	Leber congenital amaurosis (some forms without nyctalopia and other typical features)	MONDO:0018998	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
5	Achromatopsia	MONDO:0018852	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
6	Retinitis punctata albescens	MONDO:0018877	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
6	Retinitis punctata albescens	MONDO:0100443	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
6	Retinitis punctata albescens	MONDO:0007639	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
6	Retinitis punctata albescens	MONDO:0100444	('OMIM:600138', 'Retinitis pigmentosa 11')	0.0	False
