rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fragile X syndrome	MONDO:0010383	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
2	Rett syndrome	MONDO:0010726	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Turner syndrome	MONDO:0019499	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
4	Prader-Willi syndrome	MONDO:0008300	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
5	Angelman syndrome	MONDO:0007113	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
6	Down syndrome	MONDO:0008608	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
7	Williams syndrome	MONDO:0008678	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
8	Smith-Magenis syndrome	MONDO:0008434	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
9	DiGeorge syndrome (22q11.2 deletion syndrome)	MONDO:0012020	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
10	Cri-du-chat syndrome	MONDO:0007404	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
