rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fragile X syndrome	MONDO:0010383	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
2	Williams syndrome	MONDO:0008678	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
3	Smith-Magenis syndrome	MONDO:0008434	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
4	22q11.2 deletion syndrome (DiGeorge syndrome)	MONDO:0018923	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
5	Rett syndrome (male variant)	N/A	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
6	Angelman syndrome	MONDO:0007113	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
7	Prader-Willi syndrome	MONDO:0008300	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
8	MECP2 duplication syndrome	MONDO:0010283	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
9	Klinefelter syndrome (XXY)	MONDO:0006823	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
10	Down syndrome	MONDO:0008608	('OMIM:301116', 'Intellectual developmental disorder, X-linked 113')	0.0	False
