rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Rett syndrome	MONDO:0010726	('OMIM:612313', 'Glass syndrome')	0.0	False
2	Fragile X syndrome	MONDO:0010383	('OMIM:612313', 'Glass syndrome')	0.0	False
3	Angelman syndrome	MONDO:0007113	('OMIM:612313', 'Glass syndrome')	0.0	False
4	Smith-Magenis syndrome	MONDO:0008434	('OMIM:612313', 'Glass syndrome')	0.0	False
5	Mowat-Wilson syndrome	MONDO:0009341	('OMIM:612313', 'Glass syndrome')	0.0	False
6	Sotos syndrome	MONDO:0019349	('OMIM:612313', 'Glass syndrome')	0.0	False
7	Williams syndrome	MONDO:0008678	('OMIM:612313', 'Glass syndrome')	0.0	False
8	Phelan-McDermid syndrome	MONDO:0011652	('OMIM:612313', 'Glass syndrome')	0.0	False
9	22q11.2 deletion syndrome (DiGeorge syndrome)	MONDO:0018923	('OMIM:612313', 'Glass syndrome')	0.0	False
10	ATR-X syndrome	MONDO:0010519	('OMIM:612313', 'Glass syndrome')	0.0	False
