rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Rett syndrome	MONDO:0010726	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
2	West syndrome (Infantile Spasms)	MONDO:0018097	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
3	Dravet syndrome	MONDO:0100135	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
3	Dravet syndrome	MONDO:0100079	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
4	Lennox-Gastaut syndrome	MONDO:0016532	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
5	Aicardi syndrome	MONDO:0010568	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
6	CDKL5 deficiency disorder	MONDO:0100039	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
7	Angelman syndrome	MONDO:0007113	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
8	Lissencephaly	MONDO:0018838	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
9	Ohtahara syndrome (Early Infantile Epileptic Encephalopathy)	N/A	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
10	Mitochondrial disorders	MONDO:0004069	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
