rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Lafora disease	MONDO:0009697	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.5	True
2	Unverricht-Lundborg disease (Baltic myoclonus)	MONDO:0009698	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
3	Myoclonic epilepsy with ragged-red fibers (MERRF)	MONDO:0010790	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
4	Juvenile myoclonic epilepsy (JME)	MONDO:0009696	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
5	Spinocerebellar ataxia type 12 (SCA12)	MONDO:0011439	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
6	Neuronal ceroid lipofuscinosis (Batten disease)	MONDO:0008767	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
7	Huntington's disease	MONDO:0007739	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
8	Progressive myoclonic epilepsy (PME)	MONDO:0020074	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.5	True
9	Dentatorubral-pallidoluysian atrophy (DRPLA)	N/A	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
10	Creutzfeldt-Jakob disease (CJD)	MONDO:0016079	('OMIM:620681', 'Myoclonic epilepsy of Lafora 2')	0.0	False
