rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fragile X syndrome	MONDO:0010383	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
2	Rett syndrome	MONDO:0010726	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
3	Down syndrome (Trisomy 21)	MONDO:0700126	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
4	Angelman syndrome	MONDO:0007113	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
5	22q11.2 deletion syndrome (DiGeorge syndrome)	MONDO:0018923	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
6	Prader-Willi syndrome	MONDO:0008300	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
7	Smith-Magenis syndrome	MONDO:0008434	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
8	Williams syndrome	MONDO:0008678	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
9	MECP2-related disorders (if not classified under Rett syndrome)	N/A	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
10	Cornelia de Lange syndrome	MONDO:0016033	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
