rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Aqueductal Stenosis	MONDO:0009361	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
2	Dandy-Walker Malformation	MONDO:0009072	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
3	Arnold-Chiari Malformation	MONDO:0008816	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
3	Arnold-Chiari Malformation	MONDO:0000115	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
4	Tuberous Sclerosis	MONDO:0001734	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
5	Congenital Infection (such as Cytomegalovirus)	MONDO:0017409	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
6	Joubert Syndrome	MONDO:0018772	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
6	Joubert Syndrome	MONDO:0008944	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
7	L1 Syndrome	MONDO:0017140	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
8	Aicardi Syndrome	MONDO:0010568	('OMIM:620371', 'Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity')	0.0	False
