rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Aicardi-Goutières Syndrome	MONDO:0018866	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
2	Cockayne Syndrome	MONDO:0016006	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
3	Rett Syndrome	MONDO:0010726	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
4	Pelizaeus-Merzbacher Disease	MONDO:0010714	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
5	Krabbe Disease	MONDO:0009499	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
6	Canavan Disease	MONDO:0010079	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
7	Metachromatic Leukodystrophy	MONDO:0009591	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
7	Metachromatic Leukodystrophy	MONDO:0018868	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
8	Hypomyelination with Atrophy of the Basal Ganglia and Cerebellum (H-ABC)	N/A	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
9	Alexander Disease	MONDO:0008752	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
10	Vanishing White Matter Disease	MONDO:0800448	('OMIM:617560', 'Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy')	0.0	False
