rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Cornelia de Lange syndrome	MONDO:0016033	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
2	Rubinstein-Taybi syndrome	MONDO:0019188	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
3	Kabuki syndrome	MONDO:0016512	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
3	Kabuki syndrome	MONDO:0007843	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
4	Coffin-Siris syndrome	MONDO:0015452	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
4	Coffin-Siris syndrome	MONDO:0007617	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
5	Aarskog-Scott syndrome	MONDO:0007030	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
5	Aarskog-Scott syndrome	MONDO:0021005	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
5	Aarskog-Scott syndrome	MONDO:0010589	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
6	Nager syndrome	MONDO:0007943	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
