rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	RASopathies (e.g., Cardiofaciocutaneous syndrome)	MONDO:0015280	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
2	Costello syndrome	MONDO:0009026	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
3	Wiedemann-Steiner syndrome	MONDO:0011518	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
4	Borjeson-Forssman-Lehmann syndrome	MONDO:0010537	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
5	Floating-Harbor syndrome	MONDO:0007621	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
6	Pallister-Killian syndrome	MONDO:0011146	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
7	Cornelia de Lange syndrome	MONDO:0016033	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
8	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
9	Kabuki syndrome	MONDO:0016512	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
9	Kabuki syndrome	MONDO:0007843	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
10	Noonan syndrome with multiple lentigines (LEOPARD syndrome)	MONDO:0100082	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
