rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	22q11.2 deletion syndrome (DiGeorge syndrome)	MONDO:0018923	('OMIM:612313', 'Glass syndrome')	0.0	False
2	Kabuki syndrome	MONDO:0016512	('OMIM:612313', 'Glass syndrome')	0.0	False
2	Kabuki syndrome	MONDO:0007843	('OMIM:612313', 'Glass syndrome')	0.0	False
3	RARS2-related mitochondrial disease	N/A	('OMIM:612313', 'Glass syndrome')	0.0	False
4	Coffin-Siris syndrome	MONDO:0015452	('OMIM:612313', 'Glass syndrome')	0.0	False
4	Coffin-Siris syndrome	MONDO:0007617	('OMIM:612313', 'Glass syndrome')	0.0	False
5	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:612313', 'Glass syndrome')	0.0	False
6	FG syndrome	MONDO:0002010	('OMIM:612313', 'Glass syndrome')	0.0	False
6	FG syndrome	MONDO:0010590	('OMIM:612313', 'Glass syndrome')	0.0	False
7	Floating-Harbor syndrome	MONDO:0007621	('OMIM:612313', 'Glass syndrome')	0.0	False
8	Rubinstein-Taybi syndrome	MONDO:0019188	('OMIM:612313', 'Glass syndrome')	0.0	False
