rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Rett syndrome	MONDO:0010726	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
2	Angelman syndrome	MONDO:0007113	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
3	Joubert syndrome	MONDO:0018772	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
3	Joubert syndrome	MONDO:0008944	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
4	Dravet syndrome	MONDO:0100135	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
4	Dravet syndrome	MONDO:0100079	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
5	CDKL5 deficiency disorder	MONDO:0100039	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
6	Aicardi syndrome	MONDO:0010568	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
7	GRIN2B-related neurodevelopmental disorder	N/A	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
8	Phelan-McDermid syndrome	MONDO:0011652	('OMIM:606854', 'Cortical dysplasia, complex, with other brain malformations 14A, (bilateral frontoparietal)')	0.0	False
