rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Noonan syndrome	MONDO:0008104	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
1	Noonan syndrome	MONDO:0018997	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
2	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
3	Ehlers-Danlos syndrome	MONDO:0020066	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.5	True
4	Rubinstein-Taybi syndrome	MONDO:0019188	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
5	Costello syndrome	MONDO:0009026	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
6	Kabuki syndrome	MONDO:0016512	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
6	Kabuki syndrome	MONDO:0007843	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
7	Cornelia de Lange syndrome	MONDO:0016033	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
8	Mowat-Wilson syndrome	MONDO:0009341	('OMIM:601776', 'Ehlers-Danlos syndrome, musculocontractural type 1')	0.0	False
