rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Cornelia de Lange syndrome	MONDO:0016033	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
2	Kabuki syndrome	MONDO:0016512	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
2	Kabuki syndrome	MONDO:0007843	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
3	Russell-Silver syndrome	MONDO:0008394	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
4	Sotos syndrome	MONDO:0019349	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
5	Rubinstein-Taybi syndrome	MONDO:0019188	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
6	Noonan syndrome	MONDO:0008104	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
6	Noonan syndrome	MONDO:0018997	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
7	Williams syndrome	MONDO:0008678	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
8	Smith-Magenis syndrome	MONDO:0008434	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
9	I hope this helps with your experiment. Let me know if you need further information.	N/A	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
