rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
2	Fragile X syndrome	MONDO:0010383	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
3	Phelan-McDermid syndrome	MONDO:0011652	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
4	MECP2 duplication syndrome	MONDO:0010283	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
5	Pitt-Hopkins syndrome	MONDO:0012589	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
6	Kabuki syndrome	MONDO:0016512	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
6	Kabuki syndrome	MONDO:0007843	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
7	Angelman syndrome	MONDO:0007113	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
8	22q11.2 deletion syndrome	MONDO:0008564	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
8	22q11.2 deletion syndrome	MONDO:0018923	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
9	Rett syndrome	MONDO:0010726	('OMIM:620450', 'Intellectual developmental disorder, autosomal dominant 73')	0.0	False
