rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Zellweger syndrome	MONDO:0019609	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
2	Aicardi-Goutières syndrome	MONDO:0018866	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
3	Leigh syndrome	MONDO:0009723	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
4	Rett syndrome (atypical variants)	MONDO:0017746	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
5	Pyridoxine-dependent epilepsy	MONDO:0009945	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
5	Pyridoxine-dependent epilepsy	MONDO:0020741	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
6	Lissencephaly	MONDO:0018838	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
7	Canavan disease	MONDO:0010079	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
8	Alexander disease	MONDO:0008752	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
9	Pelizaeus-Merzbacher disease	MONDO:0010714	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
10	Mitochondrial encephalomyopathy, lactic acidosis, and stroke-like episodes (MELAS)	MONDO:0010789	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
