rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Myelodysplastic syndrome (MDS)	MONDO:0044873	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
2	Aplastic anemia	MONDO:0013879	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
2	Aplastic anemia	MONDO:0015909	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
2	Aplastic anemia	MONDO:0012197	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Fanconi anemia	MONDO:0019391	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Fanconi anemia	MONDO:0009215	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
4	Shwachman-Diamond syndrome	MONDO:0009833	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
4	Shwachman-Diamond syndrome	MONDO:0044204	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
5	Dyskeratosis congenita	MONDO:0015780	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
6	Diamond-Blackfan anemia	MONDO:0015253	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
7	Paroxysmal nocturnal hemoglobinuria (PNH)	MONDO:0100244	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
