rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Rett syndrome	MONDO:0010726	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
2	Angelman syndrome	MONDO:0007113	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
3	MECP2 duplication syndrome	MONDO:0010283	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
4	L1CAM-related disorders (L1 syndrome)	N/A	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
5	CDKL5 disorder	MONDO:0100039	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
6	FoxG1 syndrome	MONDO:0035383	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
7	Sotos syndrome	MONDO:0019349	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
8	Phelan-McDermid syndrome (22q13 deletion syndrome)	MONDO:0011652	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
9	Fragile X syndrome	MONDO:0010383	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
10	Pitt-Hopkins syndrome	MONDO:0012589	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
