label	term	score	rank
STX_Syrbe_16_es-prompt.txt	MONDO:0007113	1.0	1
STX_Syrbe_16_es-prompt.txt	MONDO:0010726	0.5	2
STX_Syrbe_16_es-prompt.txt	MONDO:0010383	0.3333333333333333	3
STX_Syrbe_16_es-prompt.txt	MONDO:0008434	0.25	4
STX_Syrbe_16_es-prompt.txt	MONDO:0016033	0.2	5
PMID_10749987_10749987_P2_es-prompt.txt	MONDO:0009290	1.0	1
PMID_10749987_10749987_P2_es-prompt.txt	MONDO:0009723	0.5	2
PMID_10749987_10749987_P2_es-prompt.txt	MONDO:0010543	0.3333333333333333	3
PMID_10749987_10749987_P2_es-prompt.txt	MONDO:0018958	0.25	4
PMID_10749987_10749987_P2_es-prompt.txt	MONDO:0010789	0.2	5
PMID_24721225_Patient_III_1_es-prompt.txt	MONDO:0019499	1.0	1
PMID_24721225_Patient_III_1_es-prompt.txt	MONDO:0008678	0.5	2
PMID_24721225_Patient_III_1_es-prompt.txt	MONDO:0008644	0.3333333333333333	3
PMID_24721225_Patient_III_1_es-prompt.txt	MONDO:0018997	0.25	4
PMID_24721225_Patient_III_1_es-prompt.txt	MONDO:0007843	0.2	5
PMID_37761890_5__es-prompt.txt	MONDO:0007113	1.0	1
PMID_37761890_5__es-prompt.txt	MONDO:0008434	0.5	2
PMID_37761890_5__es-prompt.txt	MONDO:0010726	0.3333333333333333	3
PMID_37761890_5__es-prompt.txt	MONDO:0008300	0.25	4
PMID_37761890_5__es-prompt.txt	MONDO:0010383	0.2	5
PMID_37761890_5__es-prompt.txt	MONDO:0008678	0.16666666666666666	6
PMID_37761890_5__es-prompt.txt	MONDO:0008608	0.14285714285714285	7
PMID_15266616_152_es-prompt.txt	MONDO:0017138	1.0	1
PMID_15266616_152_es-prompt.txt	MONDO:0007405	0.5	2
PMID_15266616_152_es-prompt.txt	MONDO:0007043	0.3333333333333333	3
PMID_15266616_152_es-prompt.txt	MONDO:0007041	0.25	4
PMID_15266616_152_es-prompt.txt	MONDO:0002457	0.2	5
STX_30842224_Patient_5_es-prompt.txt	MONDO:0010726	1.0	1
STX_30842224_Patient_5_es-prompt.txt	MONDO:0006497	0.5	2
STX_30842224_Patient_5_es-prompt.txt	MONDO:0003441	0.3333333333333333	3
STX_30842224_Patient_5_es-prompt.txt	MONDO:0019079	0.25	4
STX_30842224_Patient_5_es-prompt.txt	MONDO:0007113	0.2	5
PMID_32404357_II_3_es-prompt.txt	MONDO:0018096	1.0	1
PMID_32404357_II_3_es-prompt.txt	MONDO:0004737	0.5	2
PMID_32404357_II_3_es-prompt.txt	Marfan syndrome (less likely due to exclusion of common features)	0.3333333333333333	3
STX_26514728_Patient_24_es-prompt.txt	MONDO:0100135	1.0	1
STX_26514728_Patient_24_es-prompt.txt	MONDO:0016532	0.5	2
STX_26514728_Patient_24_es-prompt.txt	MONDO:0010726	0.3333333333333333	3
STX_26514728_Patient_24_es-prompt.txt	MONDO:0007113	0.25	4
STX_26514728_Patient_24_es-prompt.txt	MONDO:0100039	0.2	5
PMID_29122497_29122497_P7_es-prompt.txt	MONDO:0010714	1.0	1
PMID_29122497_29122497_P7_es-prompt.txt	MONDO:0008752	0.5	2
PMID_29122497_29122497_P7_es-prompt.txt	MONDO:0009499	0.3333333333333333	3
PMID_29122497_29122497_P7_es-prompt.txt	MONDO:0010079	0.25	4
PMID_29122497_29122497_P7_es-prompt.txt	MONDO:0009723	0.2	5
PMID_29122497_29122497_P7_es-prompt.txt	MONDO:0018868	0.16666666666666666	6
PMID_36446582_Jin_Kim_2020_P1_es-prompt.txt	MONDO:0010035	1.0	1
PMID_36446582_Jin_Kim_2020_P1_es-prompt.txt	MONDO:0019188	0.5	2
PMID_36446582_Jin_Kim_2020_P1_es-prompt.txt	MONDO:0008678	0.3333333333333333	3
PMID_36446582_Jin_Kim_2020_P1_es-prompt.txt	MONDO:0016033	0.25	4
PMID_36446582_Jin_Kim_2020_P1_es-prompt.txt	MONDO:0010589	0.2	5
PMID_25835445_9_II_2__es-prompt.txt	MONDO:0007947	1.0	1
PMID_25835445_9_II_2__es-prompt.txt	MONDO:0018954	0.5	2
PMID_25835445_9_II_2__es-prompt.txt	MONDO:0007524	0.3333333333333333	3
PMID_25835445_9_II_2__es-prompt.txt	MONDO:0004737	0.25	4
PMID_33731876_fam282_es-prompt.txt	MONDO:0005027	1.0	1
PMID_33731876_fam282_es-prompt.txt	MONDO:0100135	0.5	2
PMID_33731876_fam282_es-prompt.txt	MONDO:0016532	0.3333333333333333	3
PMID_33731876_fam282_es-prompt.txt	MONDO:0001734	0.25	4
PMID_33731876_fam282_es-prompt.txt	MONDO:0007113	0.2	5
PMID_33731876_fam282_es-prompt.txt	MONDO:0010726	0.16666666666666666	6
PMID_33731876_fam282_es-prompt.txt	MONDO:0018975	0.14285714285714285	7
PMID_33731876_fam282_es-prompt.txt	MONDO:0009696	0.125	8
PMID_33731876_fam282_es-prompt.txt	MONDO:0009509	0.1111111111111111	9
PMID_33731876_fam282_es-prompt.txt	MONDO:0005115	0.1	10
PMID_22772371_MS239_IV_22_es-prompt.txt	MONDO:0007947	1.0	1
PMID_22772371_MS239_IV_22_es-prompt.txt	MONDO:0018954	0.5	2
PMID_22772371_MS239_IV_22_es-prompt.txt	MONDO:0007524	0.3333333333333333	3
PMID_22772371_MS239_IV_22_es-prompt.txt	MONDO:0019625	0.25	4
PMID_27843126_C_II_3_es-prompt.txt	MONDO:0015626	1.0	1
PMID_27843126_C_II_3_es-prompt.txt	MONDO:0019079	0.5	2
PMID_27843126_C_II_3_es-prompt.txt	MONDO:0018947	0.3333333333333333	3
PMID_27843126_C_II_3_es-prompt.txt	MONDO:0010839	0.25	4
PMID_27843126_C_II_3_es-prompt.txt	MONDO:0018281	0.2	5
PMID_33731876_fam1_es-prompt.txt	MONDO:0016027	1.0	1
PMID_33731876_fam1_es-prompt.txt	MONDO:0100135	0.5	2
PMID_33731876_fam1_es-prompt.txt	MONDO:0009945	0.3333333333333333	3
PMID_33731876_fam1_es-prompt.txt	MONDO:0016022	0.25	4
PMID_33731876_fam1_es-prompt.txt	MONDO:0100062	0.2	5
STX_Seoul_Lee_Patient_1_es-prompt.txt	MONDO:0009696	1.0	1
STX_Seoul_Lee_Patient_1_es-prompt.txt	MONDO:0007113	0.5	2
STX_Seoul_Lee_Patient_1_es-prompt.txt	MONDO:0100135	0.3333333333333333	3
STX_Seoul_Lee_Patient_1_es-prompt.txt	MONDO:0016532	0.25	4
STX_Seoul_Lee_Patient_1_es-prompt.txt	MONDO:0010726	0.2	5
PMID_36446582_Parenti2021_P18_es-prompt.txt	MONDO:0007846	1.0	1
PMID_36446582_Parenti2021_P18_es-prompt.txt	MONDO:0016033	0.5	2
PMID_36446582_Parenti2021_P18_es-prompt.txt	MONDO:0015452	0.3333333333333333	3
PMID_36446582_Parenti2021_P18_es-prompt.txt	MONDO:0007621	0.25	4
PMID_36446582_Parenti2021_P18_es-prompt.txt	MONDO:0019188	0.2	5
