label	term	score	rank
PMID_28137957_HIH21480_II_3_cs-prompt.txt	MONDO:0008119	1.0	1
PMID_28137957_HIH21480_II_3_cs-prompt.txt	MONDO:0007803	0.5	2
PMID_28137957_HIH21480_II_3_cs-prompt.txt	MONDO:0009839	0.3333333333333333	3
PMID_28137957_HIH21480_II_3_cs-prompt.txt	MONDO:0022308	0.25	4
PMID_28137957_HIH21480_II_3_cs-prompt.txt	Amyotrophic lateral sclerosis-parkinsonism-dementia complex (ALS-PDC)	0.2	5
PMID_33539324_C_II_4_cs-prompt.txt	MONDO:0010857	1.0	1
PMID_33539324_C_II_4_cs-prompt.txt	MONDO:0022308	0.5	2
PMID_33539324_C_II_4_cs-prompt.txt	MONDO:0019037	0.3333333333333333	3
PMID_33539324_C_II_4_cs-prompt.txt	MONDO:0007803	0.25	4
PMID_33539324_C_II_4_cs-prompt.txt	MONDO:0007739	0.2	5
PMID_34722527_individual_153_6_Hui_Wang_ComprehensiveM_cs-prompt.txt	MONDO:0010383	1.0	1
PMID_34722527_individual_153_6_Hui_Wang_ComprehensiveM_cs-prompt.txt	MONDO:0007113	0.5	2
PMID_34722527_individual_153_6_Hui_Wang_ComprehensiveM_cs-prompt.txt	MONDO:0010726	0.3333333333333333	3
PMID_34722527_individual_153_6_Hui_Wang_ComprehensiveM_cs-prompt.txt	MONDO:0008300	0.25	4
PMID_34722527_individual_153_6_Hui_Wang_ComprehensiveM_cs-prompt.txt	MONDO:0008434	0.2	5
PMID_16283890_II_2_cs-prompt.txt	Based on the clinical features and the exclusion of certain symptoms, the following are the differential diagnoses, listed in order of likelihood:	1.0	1
PMID_16283890_II_2_cs-prompt.txt	MONDO:0018954	0.5	2
PMID_16283890_II_2_cs-prompt.txt	MONDO:0007947	0.3333333333333333	3
PMID_16283890_II_2_cs-prompt.txt	MONDO:0007524	0.25	4
PMID_16283890_II_2_cs-prompt.txt	MONDO:0008426	0.2	5
PMID_36446582_Sirmaci2011_P4_previously_published_Brancati_2004_cs-prompt.txt	MONDO:0012269	1.0	1
PMID_36446582_Sirmaci2011_P4_previously_published_Brancati_2004_cs-prompt.txt	MONDO:0008434	0.5	2
PMID_36446582_Sirmaci2011_P4_previously_published_Brancati_2004_cs-prompt.txt	MONDO:0008104	0.3333333333333333	3
PMID_36446582_Sirmaci2011_P4_previously_published_Brancati_2004_cs-prompt.txt	MONDO:0016512	0.25	4
PMID_36446582_Sirmaci2011_P4_previously_published_Brancati_2004_cs-prompt.txt	MONDO:0008678	0.2	5
PMID_25168959_L43_cs-prompt.txt	MONDO:0016033	1.0	1
PMID_25168959_L43_cs-prompt.txt	MONDO:0015452	0.5	2
PMID_25168959_L43_cs-prompt.txt	MONDO:0008434	0.3333333333333333	3
PMID_25168959_L43_cs-prompt.txt	MONDO:0019188	0.25	4
PMID_25168959_L43_cs-prompt.txt	MONDO:0011518	0.2	5
PMID_29707406_C_II_6_cs-prompt.txt	MONDO:0008840	1.0	1
PMID_29707406_C_II_6_cs-prompt.txt	MONDO:0100339	0.5	2
PMID_29707406_C_II_6_cs-prompt.txt	MONDO:0000437	0.3333333333333333	3
PMID_29707406_C_II_6_cs-prompt.txt	MONDO:0007113	0.25	4
PMID_29707406_C_II_6_cs-prompt.txt	MONDO:0018772	0.2	5
STX_STXBP1adult_Pt5_cs-prompt.txt	MONDO:0010726	1.0	1
STX_STXBP1adult_Pt5_cs-prompt.txt	MONDO:0007113	0.5	2
STX_STXBP1adult_Pt5_cs-prompt.txt	MONDO:0018307	0.3333333333333333	3
STX_STXBP1adult_Pt5_cs-prompt.txt	MONDO:0008767	0.25	4
STX_STXBP1adult_Pt5_cs-prompt.txt	MONDO:0016621	0.2	5
PMID_33731876_fam190_cs-prompt.txt	MONDO:0018097	1.0	1
PMID_33731876_fam190_cs-prompt.txt	MONDO:0100079	0.5	2
PMID_33731876_fam190_cs-prompt.txt	MONDO:0016532	0.3333333333333333	3
PMID_33731876_fam190_cs-prompt.txt	MONDO:0008612	0.25	4
PMID_33731876_fam190_cs-prompt.txt	Rett syndrome (considering exclusion of autism, but still possible due to other symptoms)	0.2	5
PMID_33731876_fam190_cs-prompt.txt	MONDO:0011612	0.1666666666666666	6
PMID_33731876_fam190_cs-prompt.txt	MONDO:0007113	0.1428571428571428	7
STX_BCH_009_cs-prompt.txt	MONDO:0018097	1.0	1
STX_BCH_009_cs-prompt.txt	MONDO:0100079	0.5	2
STX_BCH_009_cs-prompt.txt	MONDO:0010726	0.3333333333333333	3
STX_BCH_009_cs-prompt.txt	MONDO:0016532	0.25	4
STX_BCH_009_cs-prompt.txt	MONDO:0007113	0.2	5
PMID_15983957_F2_individual_II_1_cs-prompt.txt	MONDO:0020642	1.0	1
PMID_15983957_F2_individual_II_1_cs-prompt.txt	MONDO:0018965	0.5	2
PMID_15983957_F2_individual_II_1_cs-prompt.txt	MONDO:0010526	0.3333333333333333	3
